"voter","count"
"osmo1jtpslhkak40m3hzqn8r6as88y4cg4fd622nlca",1
"osmo1jtrlevrnj76skscln225rs2ask80k2d7ftvxs2",4
"osmo1jtvqxyv39073nl2tf2medmtsl2hny2pvhgg355",2
"osmo1jty3qgw8w89ert77d4cf6e08c4u0sq5hteu7ys",1
"osmo1jtym3alflv0hcmknsnmvldtqqvrey8h6hnz0rt",3
"osmo1ju3vwxghp20kypyhprhykjmamy3nusg28f7u2a",2
"osmo1ju3vys9l5d4fa6f22l9z4q9rdlfnr6mtvfrkel",2
"osmo1ju3z4nef3ppxz8qed0cqcyytw0s6js5z4ueaew",1
"osmo1ju6ktm52zy5d2aggjxdxmcphx5yyhn8g0jttka",4
"osmo1juauyq8xxpk4e7grcza3qekf3xrsh9mhczezyx",4
"osmo1judj83pu32eufkav82xuwhu04kkcqggnmmhq2p",1
"osmo1jujv7skwzzftrmdwzjajj0xd8fedcq75030t6y",2
"osmo1jumch9804570e7e7ml4c265qs84wvhl5vm5k98",2
"osmo1juqj2dxkjeqgxgygrpqd33u4uw9c8jqkrl02de",1
"osmo1jut5qhrgx55704w4hdjk5zs2cv23ntrtgsamv5",4
"osmo1jut8umd825faukfcrdjrf47xd9lfzf4sgu2fp6",2
"osmo1jutcjd4c9nl3036suwl4kguu4w9zntqt5kqday",3
"osmo1juunnyfkfyjeytw8xd80xhva4xda6s4xfexqmy",2
"osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7",4
"osmo1juzrz62krln9fuz9ckgpat4ucfne0wsytsxj8t",1
"osmo1jv3y4mv9kh080m9davaakyrppzckeq9z8c7g08",3
"osmo1jv8d8tyklc8vwuj8mxhyc49ajtrzw36vyt5xdf",3
"osmo1jvm8gy4lgzcrsagxpyhvvxymz982y3j5mpvhdq",2
"osmo1jvmmmjz7aupch8t9h0fhdmmtce30hg6d4sj9rc",1
"osmo1jvv23f57llssjxjkr9krpxgldt56wfegwtnvmn",2
"osmo1jvydgg3z85rl02hkg6hjdlgds820y2me0hwtf6",4
"osmo1jw2cxrdtw400jed2n6ultxexd9qhmjqzgdfazs",1
"osmo1jw4z2wkycskwg6v4yzejfr8j4sgyyyeq485x6n",2
"osmo1jwdzpdphqa6crkuugguzkhkeytg5em43942m73",1
"osmo1jwgf6c9a6u7j2espc5z39wjadj8j9g0tjpzhsf",3
"osmo1jwlmtpx7s7k5zmy6tetdpg7a6yg6nuxh203fm8",3
"osmo1jwsln8ty5cx4cn2006hqqy6kdvvdecgwc59f67",1
"osmo1jwtzz6vrgapunhauz0fek5uwgzjac2t9ptj2za",1
"osmo1jx2djh9sy6emagrxplwna26aylarvn24ff73na",3
"osmo1jx7vaf0fey7ynyydy6wv49255cu6u6aag69qe2",2
"osmo1jx7zl2c9h4cfneffd023fz9320y9pqquj0z8hz",1
"osmo1jx8duzl4n49vsmm6sg9cvy07j007p77mk38hs2",1
"osmo1jxaygqyzvgmd3vhhtrpts0mu5mejhu99ldtqyg",1
"osmo1jxemh2fvaty2r8zgkjds5uc2m3cqmvks7mxn0c",3
"osmo1jxjzdt7dp90ajwt2j3dv43v0pnm8gcxtsntmt2",1
"osmo1jxlphuhe8lynntkmafej6m8w2gjtuv5fuqc20s",3
"osmo1jxpcv82v8gu04cad6k6n8n70rlek5wht97jh9g",4
"osmo1jxpu4m7lkr87juldytd2pe7fxv360qkvk9n9mu",4
"osmo1jxpztalf3skjftyrlf3tpd3c94g2nqkanr7c3a",3
"osmo1jxv05a4qlqu3k3ehf2jh8h8gakjzx5kne9h3tl",3
"osmo1jxvp32q37sgy50ed56s6sdhy0lt3k4my7qwqy0",2
"osmo1jxzk29cfxrunzxgrze4ppxn5yuvsx8vrxprk9g",2
"osmo1jy3ygr6kldcyqcr2yk9z5hen5lgj5827v6nx3j",2
"osmo1jy4uxjw03mkzwmvg2tg4s6c3sjgg7uehkmlte0",4
"osmo1jy5ytfavhm87e2f6za9j2qptvushhnvfjuk6un",4
"osmo1jy8zp22xc8c6eccqee74kv6pdewuuanekxdhm5",1
"osmo1jy9stgfx8unksatrsegm7kqmm7aylwcs85sv7e",1
"osmo1jy9v3f6pr330yjqk6zucjffce8r4fdunpdsxx5",3
"osmo1jyaurv5r2arg75q9t8eae305e3fncauscz74e4",4
"osmo1jycpj3s5rk4z6hgnpepcj84csqg5pl5xzyfq8d",2
"osmo1jyfr2tydnmnzflcprp6r5upwxpw6z056m4uqtj",1
"osmo1jyjhpp2ncr3z3hey70nzzqdpdgx3k800sqaegd",2
"osmo1jyk3fgwawvgcqq0kghr48r2lx08wy0kaj2fj60",2
"osmo1jyk5m2262ug4f87hm6zneflytcl2mu6dry42h2",1
"osmo1jyrnxj8t97mryfywwt2mvaekdm0geycvc4nxkk",1
"osmo1jyxvvuhju8d7f5g9cvs5tjuldvpfdck3cjlazr",4
"osmo1jz5ryt3fy777p642h7lellt6qhmk2le6ddqp06",1
"osmo1jz6gjme08vy5t86mfqcrn44elrzu2c9gk382g8",4
"osmo1jz8j84xlac840c05d0peyfw3ygcgedu0j7n956",4
"osmo1jzjdx3mhzjccnjz0kn0wqvk8kz8a25q3r74xl5",4
"osmo1jzves6gtze4c5ane8h4rzlqj5p0vd5vsecfpzc",1
"osmo1jzw4eqwf9asfy2ntmpavnf8svgze09yvskd8ff",2
"osmo1jzz9autrg49ngr7qh5z9vyxkln7mxmfkypyg0w",1
"osmo1k0anvfqhceh4clhjrvvfzmcdltj6y2q9ufvyxv",4
"osmo1k0dksss83h0dyyw2le0hkqmr6y88am8tqnnk7z",3
"osmo1k0f92c6gpghlwrfr8mfqdrau99j00ky2q2g029",1
"osmo1k0k8taprdzfrel6u9ufeengqtll55za6jterpw",4
"osmo1k0n33qtutt84s798wxuv63f67qagmdfw9frluq",1
"osmo1k0n4y5vce6ku52hzw4v4ac70jf6j5zxwhdtgvx",2
"osmo1k0vcyy679qcvcjgq8cm63ahlxv88fg0uaggh4g",2
"osmo1k25emq087mh24neaem4lksa36qn3cdg2da852n",2
"osmo1k278k46nsvnc9ahx0n94qwt9qul7vea6wg6khg",2
"osmo1k297velgrt692klywdjreelvjr97k03ugp9953",1
"osmo1k2dhgzdylpzrh098609qayr8vl3t3djyas539d",2
"osmo1k2hx5e954nqxhc3k3yqrra06vecm89szthxn3k",4
"osmo1k2m5t3vvlems4jr86m8dc75mv3lcaxmhxsy3e9",3
"osmo1k2q4lcv0ev8zr8j5jmt3907ycq74u63kefgy89",4
"osmo1k2r8j6zyfqylnu096h2m7t5enxtq8xml6y9akw",3
"osmo1k2s6gfgc2zdx9g0tctthu3066q4r2spzr3up32",1
"osmo1k2tylf5v03v3ptxe85wynfyu2d2dtvwp6fej5p",2
"osmo1k325h8hhqclgfxmexe3crjrkavqn3pqwqj6gkz",1
"osmo1k36g7t2adftz2hfq7er9uugy7x0r7k92ye9kax",4
"osmo1k36zm63vfh3zm2mgunvt56x6p3t8apwpdtlree",1
"osmo1k37tg0rea5qs5yq9rfa603wy0prdf9v2xjcye3",2
"osmo1k3emlerdljuxqvxg3gkesk29k2t7kgg3k3lhqv",1
"osmo1k3f2we3vcgkf2ysme82je5zx29jguvjt8a59xd",1
"osmo1k3gu4prsv6uzk2alt8f8w3uhyayqem20dxlrqj",4
"osmo1k3q3tpth6ft2u70g54sg24e0m8kcmrt3tluf9p",2
"osmo1k3xj9ewy4dl65sa95x4h9pqgpflf2hcwqwjxd4",4
"osmo1k40033aqm5rq9lf0zac8kp5v6f33rxy0ukk5lh",3
"osmo1k45w36e0uh2ha6traj4skp6tzqzeyf6wxuxj32",4
"osmo1k46sl3vs2qrtjw8rmsnyz39uwn7dqy5lzk3hjg",1
"osmo1k4a9072uy7u2z95kek9xesndyq2ewdhm4zuhua",1
"osmo1k4apjnu6xtjs9avedq64rh3pdjcm6hg5p73dxj",1
"osmo1k4eyr3q9ev8wzyhtuwshqft6qsuagz28xc99g8",3
"osmo1k4fk7k0qnan8dnz49rl3zp6d3kjuwzj0saws4g",4
"osmo1k4g080hyywfmez6qjgcfplqsa0sp4x4xxqdgmz",1
"osmo1k4h27znqveldstq62wvse4pcl09u56pdfm0wqs",4
"osmo1k4htfjmdq868awks9tgl3fq9emvygwx7cv4qj9",1
"osmo1k4llc3xwsq9hk0e5mlsn8kdgdwxh6q2fsk6c33",2
"osmo1k4ttmym0cxu38pv5fmdyh7ldwznhkchfwv3vm9",2
"osmo1k4zpaqh8cmpw2l7vk5xj0zuxdv52fkfqmwthsh",1
"osmo1k564vl6ap4zy6qm8pk6d78umk7hmv45wxvfxfy",1
"osmo1k5c08upg6sca952x2lvdhtdu20guu4tphlp4q3",1
"osmo1k5l4r4k0l22cg4qkeeej4rafuvlrnvtt6wp48v",2
"osmo1k5l9mx2j5j6ppnrna77v6ej2sarukfetd3jawu",2
"osmo1k5nkcpluvgwqhw7t0eaha27h4qxuq73zxvp037",1
"osmo1k5ptav0pnunu4p6080ldm296vxxvglp3rqedkd",4
"osmo1k5sv8fypeetuu35g4lv9gmx08t8vk0r3cmmmqk",1
"osmo1k5zzsku4cz6mtm73tq6jt47e6n8l8a5u7llfmg",1
"osmo1k658u5zjnldp3lwq89xm8t8w3csc70qsqs7g58",4
"osmo1k65zve5ze0j9h24nhh2mmzagyck7c93y7ghtv0",4
"osmo1k66akvqfp636yvtlqz9saauwktq72cqvskxwl2",4
"osmo1k66ngltrgr9eahmf9vc6rxj2jtsc7fpz3npdan",4
"osmo1k66xdxlagekrl53r9h4x53twk2en85ggl3an7f",1
"osmo1k6cmqtls8g03vp4lnvrjglzax2qj3690lx585s",1
"osmo1k6dd8r2k0fkfnyfg8ee0cve5yeu2j8mtc4sx03",1
"osmo1k6hptmalvt3w602d6a70eggvxjek4t707zpgtn",3
"osmo1k6l9g3ajsgy57upsvuwpwmezs6x7saqsrwusgd",2
"osmo1k6qtxcyga589j6s3nz8s6gnmhumy4tt8x5yafa",4
"osmo1k6wjzpmal3kvnq90w0j6jkkw9n83qmzed0udk2",4
"osmo1k6y8uemxdezhn8ghfmxnfns3duftdecme9zz5y",2
"osmo1k6z7calf48w39523y5yqd30dwvs7xe4gk747g5",2
"osmo1k70w9vcl2rajr6hkruqxjv93kvfa8z5f5rwl08",4
"osmo1k72sa9026gc0eskwrz3kz22tdxvswuzssylzpk",2
"osmo1k73m34ejrxygvc63cj8m0zlwx7tyqptaluzcqm",3
"osmo1k75dhg9hlps6zq85sdh2lz480xc34ecpdm32cn",1
"osmo1k77jjta04vfklyl7h2m4j63h7vp2kjny7n7c84",2
"osmo1k795vh3lgq6cpy59z9xwk5x02mmw87llmpcagt",2
"osmo1k7jf576xnk20u7k8ca85lsnsdsu9q7wax3zg5p",3
"osmo1k7kl42z0kjwuy2r5cse4r5tl96a6gqhpyzzuns",2
"osmo1k7ls9jap8ah8c49ppmxdh75j6ks7wmvuns5wfm",2
"osmo1k7ndkglgv8ryr7ncr76838y36dundh4sn9j23a",4
"osmo1k7q6k9x92ht7aqmynmjwce4uaxht3fwwnc3ez9",2
"osmo1k7ujfw9c6jmlammscvevq9ns2789rr6dczedmv",1
"osmo1k7wvgn5suntwm369q7dcxlcsw5zn8vrsayqywq",1
"osmo1k7yundgt3753k4lshwyuptls76pxr30wgm05hd",1
"osmo1k80gjcfnnryyhmu85eth0y35e027xjy60x9e8g",1
"osmo1k83wv8wplkakaln3sf25ctd2lhj52md5m5nep7",1
"osmo1k8atlz3ymls5n6f0xc85yxqawmfp2afmxy7xdm",1
"osmo1k8g0vuc6jvh44k997fs9a8smhmj6cdf35xfn4j",2
"osmo1k8j0q5lrpptneswrld5rltkfq7hgxr7jnpdks2",2
"osmo1k8qq5x7fvregzqwk4rgd6c624pm29q3wqnl7xx",1
"osmo1k8s3e5qs8j7m04pknh85jqe0czjfqremyv3nsj",1
"osmo1k8udad6rg4pypffvdp26s47u3zug3yvplypanv",3
"osmo1k8wm9fq2hzn76m6dt2qkntz89d9vde4s5hx6ya",3
"osmo1k8zklwyxdq50aakvs2k0evavju3qflca4ewzv3",4
"osmo1k9hqn9up9x4yj507jcn3jp4k7un4jfffcredlz",1
"osmo1k9rdhcplxpry8dchap2xvly92ueljlhwyk0fj8",1
"osmo1k9wvqu907e4yswcnrral58xjsf9w7vv2gktnge",2
"osmo1ka45sml3v538kz8k4w9my5puzjeyl0u6qsy8fj",3
"osmo1ka56shsuqku6c8apzg5neksn6uve6xq7f2e7c4",3
"osmo1ka6f8gqs9gzt8phvfharlz6qhc4xuhc7upa9c6",1
"osmo1ka6tg3d9yz3zwx7w2txpej8gka2978ctfqgyrk",4
"osmo1ka7qn8fwynsdfhj5kegrm8w6vlrtnm9qk56uce",1
"osmo1ka85hfwgcqvfpktp3pra5jqmte5atqzhgepn8a",2
"osmo1ka8wadnf6rks3sp3ke2r092ucq8h3dflktl2qf",1
"osmo1ka9ql78m2wyp4wkrm8xrehhvsun06j3wfy77j8",1
"osmo1kaa0py5e2l0sv36ac4cf6fekfjxtm0rxy7auz6",4
"osmo1kadfh2hrurt4r6thhw5ed6hr4dm6jm3wukuwjk",1
"osmo1kadqxcyt4nnxpxgdtafd3ckg60m8r79pcny8eg",2
"osmo1kaem9y5vkd5hw3tx0gt8gzf937pzu0w5202hqr",3
"osmo1kaepst87ge0xzqd45kmc4xnxx0nc2g4wsxyttc",2
"osmo1kag477cn0gnk958z5s4kn6garggwj6c78fjk7n",4
"osmo1kanr8errs79mge5klykht8j0aqa9qm5ztce6mc",4
"osmo1kas8xv3rzsvex0txn76mgqa6cm93k6l932zkjz",1
"osmo1kaxzmvhumjhll77avd6p0u4ks4ets2eqzshwtr",2
"osmo1kc0l8rt467kdktjxuvz72tmq4y2yv69tuz4n4z",1
"osmo1kc3htdk0pm6vupyawq3x47jukcxga0krqvrf7d",3
"osmo1kc3urcw4ex564hyrac0vxe62lu07wk0vj5v5ea",3
"osmo1kc4dmcvvzq9e86rvfp07vug9vh885n2vy3nsq7",1
"osmo1kc58qt78zwm9vntwvmkytqzcxzmg0x7hnerpwf",1
"osmo1kc8069fw6kv23jlzwn886enygq3xc2t3f0cuax",4
"osmo1kca9am4lh8ndytsvgtk3c8p7f8gu4xcjus0zjd",2
"osmo1kchwdald9h3g2a7kvleufm2sjqp9u7038jugga",2
"osmo1kcj78hhd9qq9dcgh5wydv4ksdudpdmc9mfrg3p",3
"osmo1kcm30dwlxxelgszfzs7t9udtdxsdfyp66ra8ql",1
"osmo1kcr9aq8cq6jlksk8y9tt9wkcuwxm6qyz9u0s58",3
"osmo1kctw8vh83s0m6ght4p7av8ufg6c6e0q00lmd6l",1
"osmo1kcuvsqmntf8j4p5384jc7atklqfx33z2dmhpzq",4
"osmo1kcvr7fuf0qfupmzjdzvmdyz0zqgqvfng6c5vqs",4
"osmo1kcyf59kml8xgk9uvppttyfawyvupanpsag99xv",1
"osmo1kd5rgdfuu868vkz3gdmnuqafe893707fs40ej3",1
"osmo1kd6u82y28aegc4srwhqxk4htwgc8xhufrfz9yp",4
"osmo1kdkqkyrmum44fesqkzjzhqq6ed8kxms5jnulwe",2
"osmo1kdq49puwa5pjptxjnldagdc29sm7ghemuqmp5c",4
"osmo1kdq75qakyvkhwvehdearmvylhymlgm7ak0j69t",1
"osmo1kdsks5fjjuwc4x7lywgrg4x566dwqw58x5t02n",1
"osmo1kdsmwx7dvdpy954lq0lgnzkrsnug4ucl3s5gyl",2
"osmo1ke763tz6z3epzaxt02f8e6fqj4xzzej2p9ha3y",3
"osmo1ke9hjq8ztjf4dyxcagr84mpfhe6snxxe32ym5c",2
"osmo1kefujyj0fxqg9nvz8em0244qqw6fzz6fvysxh9",3
"osmo1kehp8r76hefzk72jl42xt9k82690fv9x0hta7k",3
"osmo1kelu2qp9nkgzptzhp8nh4m3h4zsxfky88y7yjt",2
"osmo1keluqv4tt733xj8g3sjaa7xgrv24zzgm92qtlj",1
"osmo1kerrt5dttzzx5fny38hku3p6psl4few4xldx0x",3
"osmo1kes5cc2xl4h57ruwhdqgp9mzyegaqttsdcpwas",3
"osmo1ketsg4s40yypyhem06uhqv62q9rsg4p9ujmtyy",1
"osmo1keu7q8uk27u53tss9yp6hw2rpcq7722n9aur0r",1
"osmo1kf2ruy7ktpa4sq8pw2a467nm8xwf55axg883nf",1
"osmo1kfc5gyquzwug4hg9ykeavauwpc2j5q0cejp4aa",2
"osmo1kffftp08sklhs8pyjgp3fcpguc4tpnukf44hsr",1
"osmo1kfflnrwq0p882clrcfr0s4f7ra4mw5ae7x04fe",2
"osmo1kfjrpppqd3emua7etz2j4gn37c77gyqvx2pl2j",1
"osmo1kfl2049euzy7hlau2lqgcw8y7jn59cjh0wxhrl",3
"osmo1kfmkknwveyqjjjkvmz5cwvnu2398dz7muk34p4",2
"osmo1kfw0v8gk9c28ltvl8u7tugggq06503xe8q7suh",4
"osmo1kg6tr8uk6fx6sahgfu485vu94h65fdcwta2a4z",2
"osmo1kg7c9at6mwthc0a7nsrxa7dp7k6q8chl49klh4",1
"osmo1kg7ez2w3a3safteahcwd28pjpmzhw64uhv56mc",2
"osmo1kg7tlwx0zkjg65hxydg7ytwlngr38xd49mzqle",1
"osmo1kg8ypy4n995rcx0vs2xa00zs8d6vv7rkwv8v33",4
"osmo1kgg435lkkmul592kkk0j4tu9v28m892umkqwrc",1
"osmo1kgj6t3tzqzfffkex5nsvjk780wc85nyc35alne",4
"osmo1kgkkx7vjs3k7dlfdrxp53wnhu32lgfzpv0nwdr",4
"osmo1kgrjzadkc4thxa6vgtx9h4gut0h45z57jygfrx",1
"osmo1kgsf6hr58dz4nmn979uf0508l70ckzstuhwrwf",2
"osmo1kgss2dz0wercez9ggnac8hg6jhtzkluyu5q3el",1
"osmo1kgv5g47zj7sdjc6s82cpycgf3t6z0xrhx50jf8",4
"osmo1kh7a5q0zcdpgz8d780ynrryakhwf7ag9kj2wnp",3
"osmo1khasvq0vevftpr9rcs6uqkqkk4hjqehepjfn0j",1
"osmo1khepklzantzyc0gfudhcwxu0rkh2rhfvzylpz9",1
"osmo1khme4j5thlnnjkfeq52d7pl906ywdtq9trv0pz",3
"osmo1khr0mvt3v69mwww7g5ulxxjcthcachmdymg7sx",1
"osmo1kht5tnmvvglmc3ytkx7zrkhdx4ndtgs2rqgtfa",1
"osmo1kht836d7uk8gpgakfg4k49qhkhmkw08v38j86k",4
"osmo1kj0g95mjxugt3z22jtwpq3zhp6q0yww2udlwvy",1
"osmo1kj3t4jeknz7qhhjn9n7rh2gwmtzm8dx4hk6nsv",2
"osmo1kj3v2cp2gv60jrrccx7tysgmf885c4d59u6j6v",3
"osmo1kj8t2thxar0nzauz67gpqnkt2l78dh592kq73t",1
"osmo1kjp4l5270dsz6c4xyyvrfsq8sdx93e63smt04z",1
"osmo1kjpwjg09hau5s46c0ksfyg325s4fd7tdv3hn07",1
"osmo1kjr2ahuv0v93rk2v5fu0vqax9k80szmv5whfme",2
"osmo1kjtmkagp4fz7tx9nsu5a2xfnz6m50nudu6nw5q",3
"osmo1kjxa7524tcjzcmtvld0z8vny53ps084vttsuj8",4
"osmo1kjxwetkw7xfkrwyv3zczh653kc9wslyua8sq7u",1
"osmo1kk0rnp7xcsv5x5kayuey04luj0w6cjqs9mt0q4",1
"osmo1kk7xatqqhn7rdtg26jx3c9mz09aqggj7u2ptea",3
"osmo1kkmz7cnujc9em9qxqetyzr0ve7lfsyqrm54v25",1
"osmo1kkn4cnql8sy4caklspm0vxjfnmw58sjkq8fc40",3
"osmo1kkpa74mvgjap8gkz4wh4pqzsng3j4uthc9k5yq",4
"osmo1kktwz6mhf972wee98rljhktnm8pgx8qyxtpauy",4
"osmo1kkudn0xjdhfkwag8gcrs0xngkvx2evncupzlq5",1
"osmo1kkuy7ysjq9wwgd55ftk2zy2svl0xwa6emsuad6",2
"osmo1kkv402z0nxtf0qvpk3m4s0zjh0ltwv66u3g3dp",4
"osmo1kkvzukq0wfu486y4f786h66k26runsp6gv26kw",1
"osmo1kl5nl565tlakhcjshmr7zh64we0jhzvx22dwe5",4
"osmo1kl84a6lkkvd8w4twtan5hp0r6yq5lzp03vs0xj",1
"osmo1klat4thutjq9zl53h4dgsn2g7vdtjmuy0fmdqy",2
"osmo1klcja3tpt49dud3ygqlzv45m2anhlqwj6rsgqp",2
"osmo1kld4apn7xxrdhzd3wm6htdszdse2evkdmptnrt",2
"osmo1klr06jk6nn0nc96n6a4eqfqly89w3u73yq6awz",4
"osmo1klt8x0fagmnthre9d4d3jsyedd56th3hhmyhcu",1
"osmo1klz6qhgdglh6vdkx7vdefty3lt8hgkrp2vlx4d",2
"osmo1km26nq7cfqe3ljalgx2zzj6h3wppunfn0ak56e",2
"osmo1km2e3gk0l4znza6ctvuzm395962zg747srl2dt",3
"osmo1km7luq0tgalnp9cfgm2rwrgzwgay79gu9qy23d",4
"osmo1km7mk7c8hr0wfdfu25pacq0gcxm964al903uq5",2
"osmo1kmfg3qsznxd5dsh08n3nchdkjdv0gqevk2u5c2",1
"osmo1kmnyy742gtzkwx6kwz4xd4p7trvdtcal7tl90p",4
"osmo1kmpse7q8f7rcgex2vfzndd64feyw0d8ryrap87",4
"osmo1kmqdj3pnz9zww0rpnkaq7unk5q7y9cyfjm6kzg",4
"osmo1kmudycr2nnasthwg4cnewlgey6da2f2lkwuxf5",3
"osmo1kmvz98lj9yaxpmmshwjl0h5z7fp7k9e49f0900",4
"osmo1kn68we09k8e67jejd467pwssagvredf62rcs30",1
"osmo1kn922ahtf7tplxj8c99szpu44fwap5skr8rzvm",4
"osmo1kn9xxj95kdf2hczdz4zllllutp9hamn0dt2d2p",2
"osmo1kndqymp5scmt2gt8r08gq3vae9g2mg7w2e6uun",3
"osmo1knhevkq39fqqtxhq38ta4a4mn598jkk2atrx4g",1
"osmo1knq8dyup3u93djfl70qjmgc9u9vpgvrd990mk9",1
"osmo1kntuen5xjnhhtky9umnu5azy5emed7d8swvwxz",4
"osmo1knx569y4pkk7jevfrdkr0h6zc27jud5edm5984",1
"osmo1kp2ja603uuhseyd03h0f77gs3q9cz5e7wne68t",1
"osmo1kp5spk489lja5ceheqdazklk9gju5dan0a3w02",4
"osmo1kp9ruxskp75vzlh798jasy2yy2dmhj4jnlhy3z",4
"osmo1kpcjmlzy9vdefp8dwe7860jpzy84vmsu04f2eh",2
"osmo1kpfac556y74qvnrpjc5tr9w0kzpwrjhwpazkyq",2
"osmo1kpmy9q3aquawarsgfaug2w9pvzejdrc5ca2hsm",1
"osmo1kppnfhl06ggu0pctqaw0ae0mkqkr4f6mfafyzf",2
"osmo1kppx9q64pyhjpqq4ad7zewwwrjttdtywfgjphd",3
"osmo1kpqwnglcycc4x8hxu9km0w0tfrlks9dzcsv2zq",1
"osmo1kprq6e4h6dp46xv20dg33c6kepejs9xl7kz3ye",1
"osmo1kpyw32cj2a0fkk7vl060njcl3ckgf4rfqq97nh",2
"osmo1kq4nwvhf3cev5fg9v0hk2euy9vxkjng7d8raw9",1
"osmo1kqc683nnl6u0ll6kdpymvzgs4f8p7huvqg4gxw",3
"osmo1kqfjv53g7ll9u6ngvsu5l5nfv9ht24m47ucx3v",4
"osmo1kqh8fjrpj2cqmunfx7fmz0rxfyx06l3f030w2x",4
"osmo1kqp00smua43aczs834yzau8futvsyslhxp8a2v",2
"osmo1kqtu5swvgzqqe6es7l6sj82swg7g37l5sw8f2t",2
"osmo1kquwlrgf2mf2vsqhnzhw9pchjx2qfq3ump5gdl",2
"osmo1kr22pmwls4mkm5449cgtfw9qv6f9hq3txxfw2r",3
"osmo1kr7fhre9frsvwahatqlf6udkujzcmsyvc88j0y",1
"osmo1kr7jcknas4q9t63pk4v8u4w6y4plrng979575r",4
"osmo1krakseped3zzvpxp228ll9q2nsnwdpf8ya8ptl",1
"osmo1krc43vmz3zeswpt6z8jl8kkdcun5gew36fnd7y",1
"osmo1krfmhqvfzmxex5uw5atjwfs9xpqel6hvgxpxje",3
"osmo1krhqzttr824dm3zus8fvy79sefxe78k90mptht",4
"osmo1krl02crdupsy2ljrf8kenswxm5wu0z2xf789tl",2
"osmo1krldx44wl37vshul5q9q56lmgazxms62kfsgad",4
"osmo1krs9xakfe9fyrgpzn0vlu85n6z4vkvsl69e2fp",2
"osmo1krupveyyfr7p867pd0ft6zmzcg7r8rs43m65kq",4
"osmo1krv9mfpdy8l7k33ec0qwjuwf7a35g52a7zwrel",1
"osmo1kry0nzgsf8y2tpu2pcffsrkcs93dnn403cv6es",4
"osmo1krz2jjuqcry28rz6u43hkenr43euqj8ndkyh44",2
"osmo1ks2z0xl2dczwlavfyk24v36xhl9jx3xgqwh507",3
"osmo1ks3h4q0qg58ptg22x9nrjj9vmje847fghx6xcc",1
"osmo1ks9amnl6v7cvfhuvzptl6tjnzyj8ac0th7tqt0",1
"osmo1ksdsjfnf3fhl6nn3j5xshm6tn8ev83vlut86c9",2
"osmo1ksl5dw4qf6wzrrcvjhy3yvqxux6qvk9yrfc0fx",2
"osmo1ksweq0gc8je2yfjdwdzzw4uxgt6rg5kkf4tww6",4
"osmo1ksx4f4g4szw09mc7a0005eqcj9uzvhhvz4kekz",1
"osmo1ksz95u2plg44uq85py4vuskf7e604z39ftchqc",3
"osmo1kt06knel2ed9uf7klcg9lg6qflqqntsvwdujxa",4
"osmo1kt3kf7w9v774yptt93dgx322wq3dgqpwdv0qvs",4
"osmo1kt3l4uvkpmr2qa09xyktsstkgaqa8z4p8fyz9p",3
"osmo1kt3m43pyaaf9czue3hdg9kltdvzyhlkgqnfspu",2
"osmo1kt74j7ny8lu0yzmtsdgntwhd94cq89ndmt2zuc",1
"osmo1ktcxxcefmdav4hx629v2ezpnp7d40ej63ql25d",1
"osmo1ktl7znnsrsne5c5rl86ut2hgd68rtsl7gezzjq",2
"osmo1ktsjyqvpmvssn4umhg8rhy02dk4j0zedzssag7",1
"osmo1ktsuxucrn64d0hvcyzgxh94vllkcurjm8z7ap6",3
"osmo1ktt3r5zhfct23tf57zj99h89cd83s8rtwrsxqy",4
"osmo1ktvnuysk4lz0westx7wg9q6rggz8e59zpqhnr0",1
"osmo1ktygnvej2gm5rxw2mdzhzzax5lctrfz7qhsxta",1
"osmo1ktz9a5t4e4fz5tvkc0z058qv3vksedkk4hww7t",2
"osmo1ku0krrc6rd65k8g363grjsslk64k5x0qn90aq3",1
"osmo1ku3wzu9tvm0kpze876laesj7h45nzm3pw70ujy",1
"osmo1ku6a9666mkkudq67kzwn7un0cxhjxh9rk024wh",1
"osmo1ku8s5n82p7tmjrefn7yne4shcs9z5l57hkeyr0",4
"osmo1kud5t4tmj3ul9kc7jyt7ktggj4df759artfzxx",1
"osmo1kugd5v2yeyufpr0s33nm86xe76ryjhzpahpsnx",4
"osmo1kumpjy87nmd5xvev8p3fjlmv9cutdcxudrf2yy",1
"osmo1kuqmrdr70ts3aute2hznx5y3ty9jrl3fa7za83",4
"osmo1kusyp7jj00y2t4ymc6ygxvfl7wyga29rt2a9v3",1
"osmo1kuxswm3tc0hlkryzf5djjle3duz2cem308zmry",1
"osmo1kuze2re6t38cmr25fplee9734a6svlze38gfg8",4
"osmo1kv6uc92k3jtkkt63f43az655qtpgphsdx0gys3",4
"osmo1kvdwyqw38g5ljdgesh6wauchnlv5s644lzsnaw",1
"osmo1kvg8medh838ec94gxdkf6ckedx77l8ftsy45ff",1
"osmo1kvgt40r45y8kr2x0ycpqu47ypsyhl6r6ugssjp",1
"osmo1kvshx406dgy5azrh0sxypgl48jndgafya3smtc",3
"osmo1kvtd7zucp4tq4gqnkkcgrt9qjydu4rhw4694ma",1
"osmo1kw7c5jprrlchrwalaj5x97tqs593gl6mfr6k8e",1
"osmo1kw9jcs5swg3gymkeht32e6tl7c54dvty9v4790",1
"osmo1kwf8lzt3s0k58mlpcduesrajnme2u7caf2hlfc",3
